"ubigeo","actasContabilizadas","contabilizadas","totalActas","participacionCiudadana","actasEnviadasJee","enviadasJee","actasPendientesJee","pendientesJee","fechaActualizacion","idUbigeoDepartamento","idUbigeoProvincia","idUbigeoDistrito","idUbigeoDistritoElectoral","totalVotosEmitidos","totalVotosValidos","porcentajeVotosEmitidos","porcentajeVotosValidos"
"190109",99.322,293,295,78.378,0.678,2,0,0,1781052960160,190000,190100,190109,NA,67480,60590,100,100
"190113",100,50,50,76.025,0,0,0,0,1781052960160,190000,190100,190113,NA,11270,10439,100,100
"190114",100,16,16,70.009,0,0,0,0,1781052960160,190000,190100,190114,NA,3191,2975,100,100
"190115",98.454,382,388,79.543,1.546,6,0,0,1781052960160,190000,190100,190115,NA,90899,84246,100,100
"190201",100,99,99,42.666,0,0,0,0,1781052960160,190000,190200,190201,NA,11883,11188,100,100
"190202",98.387,61,62,41.073,1.613,1,0,0,1781052960160,190000,190200,190202,NA,7435,6982,100,100
"190203",100,19,19,47.351,0,0,0,0,1781052960160,190000,190200,190203,NA,2601,2500,100,100
"190204",94.737,18,19,55.837,5.263,1,0,0,1781052960160,190000,190200,190204,NA,3037,2852,100,100
"190205",100,68,68,46.929,0,0,0,0,1781052960160,190000,190200,190205,NA,8818,8235,100,100
"190206",100,32,32,54.252,0,0,0,0,1781052960160,190000,190200,190206,NA,4989,4735,100,100
"190207",100,8,8,47.925,0,0,0,0,1781052960160,190000,190200,190207,NA,1016,972,100,100
"190208",100,37,37,66.993,0,0,0,0,1781052960160,190000,190200,190208,NA,7114,6629,100,100
"190209",100,11,11,51.238,0,0,0,0,1781052960160,190000,190200,190209,NA,1593,1517,100,100
"190210",100,30,30,66.965,0,0,0,0,1781052960160,190000,190200,190210,NA,5678,5335,100,100
"190301",100,84,84,60.062,0,0,0,0,1781052960160,190000,190300,190301,NA,14281,13102,100,100
"190302",96.296,26,27,59.777,3.704,1,0,0,1781052960160,190000,190300,190302,NA,4295,4048,100,100
"190303",97.297,108,111,51.486,2.703,3,0,0,1781052960160,190000,190300,190303,NA,15889,14263,100,100
"190304",100,23,23,57.829,0,0,0,0,1781052960160,190000,190300,190304,NA,3586,3327,100,100
"190305",100,31,31,59.473,0,0,0,0,1781052960160,190000,190300,190305,NA,5145,4739,100,100
"190306",100,37,37,52.674,0,0,0,0,1781052960160,190000,190300,190306,NA,5575,5226,100,100
"190307",100,28,28,60.965,0,0,0,0,1781052960160,190000,190300,190307,NA,4890,4595,100,100
"190308",100,15,15,54.187,0,0,0,0,1781052960160,190000,190300,190308,NA,2284,2103,100,100
"190401",99.203,249,251,74.892,0.797,2,0,0,1781052960160,190000,190400,190401,NA,54240,49283,100,100
"190402",100,29,29,72.524,0,0,0,0,1781052960160,190000,190400,190402,NA,6034,5644,100,100
"190403",100,23,23,58.025,0,0,0,0,1781052960160,190000,190400,190403,NA,3854,3570,100,100
"190404",100,40,40,74.318,0,0,0,0,1781052960160,190000,190400,190404,NA,8418,7847,100,100
"190405",100,27,27,69.769,0,0,0,0,1781052960160,190000,190400,190405,NA,5412,4962,100,100
"190406",100,13,13,65.077,0,0,0,0,1781052960160,190000,190400,190406,NA,2184,2051,100,100
"190407",100,24,24,60.581,0,0,0,0,1781052960160,190000,190400,190407,NA,3856,3602,100,100
"190408",97.778,44,45,73.032,2.222,1,0,0,1781052960160,190000,190400,190408,NA,9240,8656,100,100
"190409",100,28,28,55.433,0,0,0,0,1781052960160,190000,190400,190409,NA,4387,4069,100,100
"190410",100,23,23,65.296,0,0,0,0,1781052960160,190000,190400,190410,NA,4318,4041,100,100
"190501",98.69,226,229,76.848,1.31,3,0,0,1781052960160,190000,190500,190501,NA,51803,47016,100,100
"190502",100,7,7,81.653,0,0,0,0,1781052960160,190000,190500,190502,NA,1620,1502,100,100
"190503",100,4,4,80.944,0,0,0,0,1781052960160,190000,190500,190503,NA,875,803,100,100
"190504",100,36,36,83.971,0,0,0,0,1781052960160,190000,190500,190504,NA,8450,7777,100,100
"190505",97.727,43,44,76.797,2.273,1,0,0,1781052960160,190000,190500,190505,NA,9681,9036,100,100
"190506",100,14,14,80.329,0,0,0,0,1781052960160,190000,190500,190506,NA,3222,2916,100,100
"190507",100,16,16,75.935,0,0,0,0,1781052960160,190000,190500,190507,NA,3493,3197,100,100
"190601",98.77,482,488,75.899,1.23,6,0,0,1781052960160,190000,190600,190601,NA,108819,99553,100,100
"190602",99.115,112,113,78.465,0.885,1,0,0,1781052960160,190000,190600,190602,NA,26289,24137,100,100
"190603",100,39,39,67.332,0,0,0,0,1781052960160,190000,190600,190603,NA,7657,7012,100,100
"190604",100,81,81,79.833,0,0,0,0,1781052960160,190000,190600,190604,NA,18645,17054,100,100
"190605",100,26,26,81.154,0,0,0,0,1781052960160,190000,190600,190605,NA,5895,5356,100,100
"190606",97.297,72,74,75.446,2.703,2,0,0,1781052960160,190000,190600,190606,NA,16042,14689,100,100
"190607",100,21,21,81.422,0,0,0,0,1781052960160,190000,190600,190607,NA,4707,4388,100,100
"190608",100,57,57,80.366,0,0,0,0,1781052960160,190000,190600,190608,NA,13004,11933,100,100
"190701",100,262,262,70.689,0,0,0,0,1781052960160,190000,190700,190701,NA,54408,48915,100,100
"190702",96,24,25,75.208,4,1,0,0,1781052960160,190000,190700,190702,NA,5254,4876,100,100
"190703",100,38,38,72.879,0,0,0,0,1781052960160,190000,190700,190703,NA,7766,7187,100,100
"190704",100,5,5,79.365,0,0,0,0,1781052960160,190000,190700,190704,NA,1050,1005,100,100
"190705",100,31,31,75.456,0,0,0,0,1781052960160,190000,190700,190705,NA,6742,6309,100,100
"190706",100,29,29,76.19,0,0,0,0,1781052960160,190000,190700,190706,NA,6227,5733,100,100
"190801",98.23,111,113,77.96,1.77,2,0,0,1781052960160,190000,190800,190801,NA,26013,24034,100,100
"190802",97.872,46,47,80.965,2.128,1,0,0,1781052960160,190000,190800,190802,NA,10740,10005,100,100
"190803",100,21,21,80.421,0,0,0,0,1781052960160,190000,190800,190803,NA,4740,4487,100,100
"190804",100,14,14,82.65,0,0,0,0,1781052960160,190000,190800,190804,NA,3244,3039,100,100
"190805",100,13,13,76.456,0,0,0,0,1781052960160,190000,190800,190805,NA,2705,2555,100,100
"190806",100,10,10,82.234,0,0,0,0,1781052960160,190000,190800,190806,NA,2231,2122,100,100
"200101",98.286,344,350,79.04,1.714,6,0,0,1781052960160,200000,200100,200101,NA,81602,77254,100,100
"200102",100,66,66,74.89,0,0,0,0,1781052960160,200000,200100,200102,NA,14018,13337,100,100
"200103",100,15,15,85.53,0,0,0,0,1781052960160,200000,200100,200103,NA,3783,3626,100,100
"200104",100,31,31,79.106,0,0,0,0,1781052960160,200000,200100,200104,NA,7012,6452,100,100
"200105",100,25,25,83.508,0,0,0,0,1781052960160,200000,200100,200105,NA,5494,5304,100,100
"200106",100,27,27,79.592,0,0,0,0,1781052960160,200000,200100,200106,NA,5304,5041,100,100
"200107",100,11,11,82.976,0,0,0,0,1781052960160,200000,200100,200107,NA,2632,2470,100,100
"200108",93.75,15,16,72.953,6.25,1,0,0,1781052960160,200000,200100,200108,NA,3377,3223,100,100
"200109",100,17,17,83.012,0,0,0,0,1781052960160,200000,200100,200109,NA,3836,3680,100,100
"200110",100,19,19,79.059,0,0,0,0,1781052960160,200000,200100,200110,NA,4081,3906,100,100
"200111",100,4,4,68.838,0,0,0,0,1781052960160,200000,200100,200111,NA,782,727,100,100
"200112",100,9,9,80.158,0,0,0,0,1781052960160,200000,200100,200112,NA,2129,2015,100,100
"200113",100,10,10,85.107,0,0,0,0,1781052960160,200000,200100,200113,NA,2383,2278,100,100
"200114",100,24,24,80.26,0,0,0,0,1781052960160,200000,200100,200114,NA,5184,4973,100,100
"200115",100,15,15,68.745,0,0,0,0,1781052960160,200000,200100,200115,NA,2855,2683,100,100
"200201",98.876,88,89,80.738,1.124,1,0,0,1781052960160,200000,200200,200201,NA,20380,19574,100,100
"200202",100,13,13,79.781,0,0,0,0,1781052960160,200000,200200,200202,NA,2983,2835,100,100
"200203",100,25,25,79.189,0,0,0,0,1781052960160,200000,200200,200203,NA,5510,5236,100,100
"200204",100,45,45,77.199,0,0,0,0,1781052960160,200000,200200,200204,NA,9883,9463,100,100
"200205",100,17,17,82.812,0,0,0,0,1781052960160,200000,200200,200205,NA,3917,3774,100,100
"200206",100,24,24,79.762,0,0,0,0,1781052960160,200000,200200,200206,NA,5230,5043,100,100
"200207",100,13,13,77.444,0,0,0,0,1781052960160,200000,200200,200207,NA,2788,2664,100,100
"200208",100,20,20,78.255,0,0,0,0,1781052960160,200000,200200,200208,NA,4153,4023,100,100
"200210",100,13,13,80.601,0,0,0,0,1781052960160,200000,200200,200210,NA,2655,2513,100,100
"200212",100,36,36,80.705,0,0,0,0,1781052960160,200000,200200,200212,NA,8332,7878,100,100
"200213",100,22,22,79.074,0,0,0,0,1781052960160,200000,200200,200213,NA,4682,4446,100,100
"200214",100,16,16,73.526,0,0,0,0,1781052960160,200000,200200,200214,NA,3130,2971,100,100
"200215",100,12,12,79.419,0,0,0,0,1781052960160,200000,200200,200215,NA,2597,2483,100,100
"200216",100,17,17,77.842,0,0,0,0,1781052960160,200000,200200,200216,NA,3513,3347,100,100
"200217",100,9,9,76.79,0,0,0,0,1781052960160,200000,200200,200217,NA,1909,1821,100,100
"200301",100,36,36,76.268,0,0,0,0,1781052960160,200000,200300,200301,NA,7787,7216,100,100
"200302",100,9,9,77.898,0,0,0,0,1781052960160,200000,200300,200302,NA,1868,1771,100,100
"200303",100,18,18,64.173,0,0,0,0,1781052960160,200000,200300,200303,NA,3208,3084,100,100
"200304",100,21,21,66.07,0,0,0,0,1781052960160,200000,200300,200304,NA,3657,3471,100,100
"200305",100,14,14,66.536,0,0,0,0,1781052960160,200000,200300,200305,NA,2378,2208,100,100
"200306",100,22,22,79.729,0,0,0,0,1781052960160,200000,200300,200306,NA,4995,4693,100,100
"200307",100,19,19,65.859,0,0,0,0,1781052960160,200000,200300,200307,NA,3073,2901,100,100
"200308",100,18,18,65.203,0,0,0,0,1781052960160,200000,200300,200308,NA,3060,2897,100,100
"200309",100,23,23,67.39,0,0,0,0,1781052960160,200000,200300,200309,NA,4410,4274,100,100
"200310",100,10,10,72.23,0,0,0,0,1781052960160,200000,200300,200310,NA,1956,1904,100,100
"200401",100,61,61,76.788,0,0,0,0,1781052960160,200000,200400,200401,NA,13467,12847,100,100
"200402",93.75,30,32,72.201,6.25,2,0,0,1781052960160,200000,200400,200402,NA,6449,6111,100,100
"200403",100,17,17,76.407,0,0,0,0,1781052960160,200000,200400,200403,NA,3054,2956,100,100
"200406",100,9,9,69.356,0,0,0,0,1781052960160,200000,200400,200406,NA,1616,1559,100,100
"200407",100,42,42,70.495,0,0,0,0,1781052960160,200000,200400,200407,NA,8348,7841,100,100
"200410",100,50,50,70.479,0,0,0,0,1781052960160,200000,200400,200410,NA,9521,9063,100,100
"200412",100,17,17,76.06,0,0,0,0,1781052960160,200000,200400,200412,NA,3409,3291,100,100
"200501",98.387,61,62,76.065,1.613,1,0,0,1781052960160,200000,200500,200501,NA,13665,12892,100,100
"200502",100,14,14,79.092,0,0,0,0,1781052960160,200000,200500,200502,NA,3030,2876,100,100
"200504",100,11,11,77.673,0,0,0,0,1781052960160,200000,200500,200504,NA,2216,2139,100,100
"200506",100,18,18,84.24,0,0,0,0,1781052960160,200000,200500,200506,NA,4105,3929,100,100
"200507",100,17,17,66.688,0,0,0,0,1781052960160,200000,200500,200507,NA,3151,3001,100,100
"200508",100,41,41,81.23,0,0,0,0,1781052960160,200000,200500,200508,NA,9361,8873,100,100
"200509",100,34,34,72.134,0,0,0,0,1781052960160,200000,200500,200509,NA,6531,6244,100,100
"200511",100,9,9,79.239,0,0,0,0,1781052960160,200000,200500,200511,NA,2019,1936,100,100
"200601",100,36,36,84.301,0,0,0,0,1781052960160,200000,200600,200601,NA,8613,8279,100,100
"200602",100,18,18,80.19,0,0,0,0,1781052960160,200000,200600,200602,NA,4133,3999,100,100
"200603",100,9,9,82.039,0,0,0,0,1781052960160,200000,200600,200603,NA,1996,1931,100,100
"200604",100,10,10,84.015,0,0,0,0,1781052960160,200000,200600,200604,NA,2218,2150,100,100
"200605",100,7,7,70.174,0,0,0,0,1781052960160,200000,200600,200605,NA,1334,1257,100,100
"200606",100,7,7,80.862,0,0,0,0,1781052960160,200000,200600,200606,NA,1614,1563,100,100
"200607",100,8,8,71.98,0,0,0,0,1781052960160,200000,200600,200607,NA,1567,1508,100,100
"200608",100,18,18,80.05,0,0,0,0,1781052960160,200000,200600,200608,NA,4153,3931,100,100
"200609",100,21,21,77.497,0,0,0,0,1781052960160,200000,200600,200609,NA,4577,4340,100,100
"200610",100,4,4,73.884,0,0,0,0,1781052960160,200000,200600,200610,NA,662,627,100,100
"200701",100,65,65,78.506,0,0,0,0,1781052960160,200000,200700,200701,NA,14953,14224,100,100
"200702",100,21,21,74.508,0,0,0,0,1781052960160,200000,200700,200702,NA,4393,4210,100,100
"200703",100,7,7,78.176,0,0,0,0,1781052960160,200000,200700,200703,NA,1440,1367,100,100
"200704",100,9,9,75.635,0,0,0,0,1781052960160,200000,200700,200704,NA,1816,1720,100,100
"200705",100,22,22,76.91,0,0,0,0,1781052960160,200000,200700,200705,NA,4510,4335,100,100
"200706",100,26,26,68.449,0,0,0,0,1781052960160,200000,200700,200706,NA,5005,4633,100,100
"200707",100,23,23,72.361,0,0,0,0,1781052960160,200000,200700,200707,NA,4765,4585,100,100
"200708",100,18,18,73.643,0,0,0,0,1781052960160,200000,200700,200708,NA,3610,3399,100,100
"200709",100,11,11,80.473,0,0,0,0,1781052960160,200000,200700,200709,NA,2588,2470,100,100
"200801",100,32,32,66.968,0,0,0,0,1781052960160,200000,200800,200801,NA,6068,5658,100,100
"200803",100,18,18,67.896,0,0,0,0,1781052960160,200000,200800,200803,NA,3331,3203,100,100
"200804",100,12,12,61.351,0,0,0,0,1781052960160,200000,200800,200804,NA,2043,1980,100,100
"200805",100,19,19,68.107,0,0,0,0,1781052960160,200000,200800,200805,NA,3656,3462,100,100
"200806",100,15,15,64.109,0,0,0,0,1781052960160,200000,200800,200806,NA,2565,2430,100,100
"200807",100,8,8,71.028,0,0,0,0,1781052960160,200000,200800,200807,NA,1569,1491,100,100
"200808",100,13,13,61.042,0,0,0,0,1781052960160,200000,200800,200808,NA,2156,2100,100,100
"200810",100,8,8,69.534,0,0,0,0,1781052960160,200000,200800,200810,NA,1463,1429,100,100
"200811",100,22,22,66.142,0,0,0,0,1781052960160,200000,200800,200811,NA,3823,3661,100,100
"200812",100,24,24,63.702,0,0,0,0,1781052960160,200000,200800,200812,NA,4240,4119,100,100
"200901",98.997,592,598,80.993,1.003,6,0,0,1781052960160,200000,200900,200901,NA,143553,136638,100,100
"200902",100,17,17,81.646,0,0,0,0,1781052960160,200000,200900,200902,NA,3541,3397,100,100
"200903",100,14,14,77.629,0,0,0,0,1781052960160,200000,200900,200903,NA,3137,2994,100,100
"200904",97.436,38,39,83.802,2.564,1,0,0,1781052960160,200000,200900,200904,NA,9390,8987,100,100
"200905",98.182,108,110,86.335,1.818,2,0,0,1781052960160,200000,200900,200905,NA,28089,26843,100,100
"201001",100,73,73,66.684,0,0,0,0,1781052960160,200000,201000,201001,NA,14309,13373,100,100
"201002",100,4,4,57.752,0,0,0,0,1781052960160,200000,201000,201002,NA,596,570,100,100
"201003",100,4,4,44.069,0,0,0,0,1781052960160,200000,201000,201003,NA,457,428,100,100
"201004",100,15,15,62.431,0,0,0,0,1781052960160,200000,201000,201004,NA,2722,2592,100,100
"201005",100,4,4,60.92,0,0,0,0,1781052960160,200000,201000,201005,NA,636,555,100,100
"201006",100,8,8,51.993,0,0,0,0,1781052960160,200000,201000,201006,NA,1200,1142,100,100
"201007",100,3,3,51.969,0,0,0,0,1781052960160,200000,201000,201007,NA,330,311,100,100
"201101",100,44,44,82.725,0,0,0,0,1781052960160,200000,201100,201101,NA,10243,9823,100,100
"201102",100,7,7,74.792,0,0,0,0,1781052960160,200000,201100,201102,NA,1439,1397,100,100
"201103",100,15,15,80.061,0,0,0,0,1781052960160,200000,201100,201103,NA,3437,3301,100,100
"201104",93.75,15,16,67.27,6.25,1,0,0,1781052960160,200000,201100,201104,NA,3083,2945,100,100
"201105",100,5,5,73.283,0,0,0,0,1781052960160,200000,201100,201105,NA,1067,1007,100,100
"201201",99.259,134,135,77.142,0.741,1,0,0,1781052960160,200000,201200,201201,NA,29759,28339,100,100
"201202",100,32,32,73.959,0,0,0,0,1781052960160,200000,201200,201202,NA,6680,6411,100,100
"201203",100,10,10,74.819,0,0,0,0,1781052960160,200000,201200,201203,NA,2169,2072,100,100
"201204",100,3,3,65.217,0,0,0,0,1781052960160,200000,201200,201204,NA,480,460,100,100
"201205",90,9,10,68.626,10,1,0,0,1781052960160,200000,201200,201205,NA,1833,1757,100,100
"201301",100,50,50,65.776,0,0,0,0,1781052960160,200000,201300,201301,NA,8837,8415,100,100
"201302",100,14,14,61.703,0,0,0,0,1781052960160,200000,201300,201302,NA,2217,2130,100,100
"201303",90,9,10,56.298,10,1,0,0,1781052960160,200000,201300,201303,NA,1618,1564,100,100
"201304",100,12,12,63.028,0,0,0,0,1781052960160,200000,201300,201304,NA,2148,2075,100,100
"210101",100,224,224,73.073,0,0,0,0,1781052960160,210000,210100,210101,NA,47547,43413,100,100
"210102",92.857,13,14,73.987,7.143,1,0,0,1781052960160,210000,210100,210102,NA,2995,2741,100,100
"210103",100,10,10,70.668,0,0,0,0,1781052960160,210000,210100,210103,NA,1978,1835,100,100
"210104",100,50,50,73.381,0,0,0,0,1781052960160,210000,210100,210104,NA,9963,9155,100,100
"210105",100,69,69,71.148,0,0,0,0,1781052960160,210000,210100,210105,NA,14256,13086,100,100
"210106",100,12,12,76.277,0,0,0,0,1781052960160,210000,210100,210106,NA,2508,2324,100,100
"210201",100,44,44,68.431,0,0,0,0,1781052960160,210000,210200,210201,NA,8493,7800,100,100
"210202",100,13,13,74.297,0,0,0,0,1781052960160,210000,210200,210202,NA,2668,2471,100,100
"210203",100,9,9,70.37,0,0,0,0,1781052960160,210000,210200,210203,NA,1824,1711,100,100
"210204",100,3,3,73.873,0,0,0,0,1781052960160,210000,210200,210204,NA,557,544,100,100
"210205",92.308,12,13,59.035,7.692,1,0,0,1781052960160,210000,210200,210205,NA,2117,2005,100,100
"210206",100,9,9,64.515,0,0,0,0,1781052960160,210000,210200,210206,NA,1549,1465,100,100
"210301",100,43,43,78.773,0,0,0,0,1781052960160,210000,210300,210301,NA,9671,8411,100,100
"210303",100,22,22,67.623,0,0,0,0,1781052960160,210000,210300,210303,NA,3958,3680,100,100
"210304",100,29,29,67,0,0,0,0,1781052960160,210000,210300,210304,NA,5693,5281,100,100
"210305",100,15,15,77.207,0,0,0,0,1781052960160,210000,210300,210305,NA,3157,2937,100,100
"210306",100,27,27,68.249,0,0,0,0,1781052960160,210000,210300,210306,NA,4759,4397,100,100
"210307",100,12,12,82.093,0,0,0,0,1781052960160,210000,210300,210307,NA,2746,2511,100,100
"210311",100,10,10,79.145,0,0,0,0,1781052960160,210000,210300,210311,NA,2277,2073,100,100
"210313",97.436,38,39,71.101,2.564,1,0,0,1781052960160,210000,210300,210313,NA,7959,7154,100,100
"210314",100,19,19,75.936,0,0,0,0,1781052960160,210000,210300,210314,NA,3812,3448,100,100
"210315",100,41,41,69.963,0,0,0,0,1781052960160,210000,210300,210315,NA,8334,7625,100,100
"210316",100,6,6,82.861,0,0,0,0,1781052960160,210000,210300,210316,NA,1257,1076,100,100
"210401",100,86,86,71.724,0,0,0,0,1781052960160,210000,210400,210401,NA,18403,17045,100,100
"210402",100,37,37,60.935,0,0,0,0,1781052960160,210000,210400,210402,NA,6637,6165,100,100
"210403",100,25,25,63.195,0,0,0,0,1781052960160,210000,210400,210403,NA,4600,4288,100,100
"210404",100,19,19,62.957,0,0,0,0,1781052960160,210000,210400,210404,NA,3389,3135,100,100
"210405",94.737,18,19,65.247,5.263,1,0,0,1781052960160,210000,210400,210405,NA,3477,3227,100,100
"210501",100,76,76,74.755,0,0,0,0,1781052960160,210000,210500,210501,NA,16204,14969,100,100
"210502",100,8,8,75.727,0,0,0,0,1781052960160,210000,210500,210502,NA,1744,1625,100,100
"210503",100,9,9,74.566,0,0,0,0,1781052960160,210000,210500,210503,NA,1935,1827,100,100
"210504",100,12,12,74.569,0,0,0,0,1781052960160,210000,210500,210504,NA,2551,2377,100,100
"210505",100,131,131,72.378,0,0,0,0,1781052960160,210000,210500,210505,NA,27597,25682,100,100
"210506",100,57,57,76.552,0,0,0,0,1781052960160,210000,210500,210506,NA,12713,11797,100,100
"210507",90,9,10,69.364,10,1,0,0,1781052960160,210000,210500,210507,NA,1920,1780,100,100
"210508",98.077,51,52,67.449,1.923,1,0,0,1781052960160,210000,210500,210508,NA,10112,9406,100,100
"210509",100,31,31,67.752,0,0,0,0,1781052960160,210000,210500,210509,NA,6011,5626,100,100
"210601",99.556,224,225,77.304,0.444,1,0,0,1781052960160,210000,210600,210601,NA,51156,47504,100,100
"210602",100,5,5,78.309,0,0,0,0,1781052960160,210000,210600,210602,NA,982,940,100,100
"210604",92.308,12,13,74.957,7.692,1,0,0,1781052960160,210000,210600,210604,NA,2616,2413,100,100
"210606",100,30,30,66.706,0,0,0,0,1781052960160,210000,210600,210606,NA,5616,5220,100,100
"210607",100,7,7,56.253,0,0,0,0,1781052960160,210000,210600,210607,NA,1111,1057,100,100
"210608",100,10,10,62.487,0,0,0,0,1781052960160,210000,210600,210608,NA,1794,1709,100,100
"210609",100,16,16,54.296,0,0,0,0,1781052960160,210000,210600,210609,NA,2161,2027,100,100
"210610",100,13,13,82.244,0,0,0,0,1781052960160,210000,210600,210610,NA,3020,2789,100,100
"210611",100,89,89,78.353,0,0,0,0,1781052960160,210000,210600,210611,NA,20411,18870,100,100
"210612",100,8,8,58.662,0,0,0,0,1781052960160,210000,210600,210612,NA,1280,1220,100,100
"210616",100,7,7,82.343,0,0,0,0,1781052960160,210000,210600,210616,NA,1525,1412,100,100
"210619",100,21,21,72.695,0,0,0,0,1781053218727,210000,210600,210619,NA,4337,3997,100,100
"210620",100,8,8,78.618,0,0,0,0,1781053218727,210000,210600,210620,NA,1706,1627,100,100
"210621",98.361,120,122,76.509,1.639,2,0,0,1781052960160,210000,210600,210621,NA,27205,25036,100,100
"210701",100,48,48,74.864,0,0,0,0,1781052960160,210000,210700,210701,NA,10454,9773,100,100
"210702",100,17,17,77.574,0,0,0,0,1781052960160,210000,210700,210702,NA,3805,3595,100,100
"210703",100,27,27,73.99,0,0,0,0,1781052960160,210000,210700,210703,NA,5476,5134,100,100
"210704",96.97,32,33,52.261,3.03,1,0,0,1781052960160,210000,210700,210704,NA,4715,4467,100,100
"210705",100,8,8,64.126,0,0,0,0,1781052960160,210000,210700,210705,NA,1380,1305,100,100
"210706",100,40,40,61.984,0,0,0,0,1781052960160,210000,210700,210706,NA,6866,6466,100,100
"210801",98.876,88,89,68.731,1.124,1,0,0,1781053218727,210000,210800,210801,NA,17776,16393,100,100
"210802",97.143,34,35,64.332,2.857,1,0,0,1781053218727,210000,210800,210802,NA,6311,5927,100,100
"210803",100,34,34,63.747,0,0,0,0,1781053218727,210000,210800,210803,NA,6040,5647,100,100
"210804",100,12,12,63.12,0,0,0,0,1781053218727,210000,210800,210804,NA,2088,1973,100,100
"210805",100,50,50,66.599,0,0,0,0,1781053218727,210000,210800,210805,NA,9473,8910,100,100
"210806",92.308,12,13,69.668,7.692,1,0,0,1781053218727,210000,210800,210806,NA,2584,2453,100,100
"210901",100,28,28,75.77,0,0,0,0,1781052960160,210000,210900,210901,NA,6051,5580,100,100
"210902",100,12,12,72.501,0,0,0,0,1781052960160,210000,210900,210902,NA,2415,2282,100,100
"210903",100,7,7,78.048,0,0,0,0,1781052960160,210000,210900,210903,NA,1511,1452,100,100
"210904",100,4,4,70.93,0,0,0,0,1781052960160,210000,210900,210904,NA,732,706,100,100
"210905",100,12,12,75.06,0,0,0,0,1781052960160,210000,210900,210905,NA,2510,2380,100,100
"210906",100,5,5,71.381,0,0,0,0,1781052960160,210000,210900,210906,NA,863,828,100,100
"210907",100,12,12,75.182,0,0,0,0,1781052960160,210000,210900,210907,NA,2484,2347,100,100
"210908",100,14,14,68.592,0,0,0,0,1781052960160,210000,210900,210908,NA,2708,2527,100,100
"210909",100,14,14,72.889,0,0,0,0,1781052960160,210000,210900,210909,NA,2823,2709,100,100
"210910",100,24,24,68.378,0,0,0,0,1781052960160,210000,210900,210910,NA,4807,4465,100,100
"211001",100,44,44,76.51,0,0,0,0,1781052960160,210000,211000,211001,NA,9579,8709,100,100
"211002",100,9,9,71.878,0,0,0,0,1781052960160,210000,211000,211002,NA,1669,1503,100,100
"211003",100,9,9,74.492,0,0,0,0,1781052960160,210000,211000,211003,NA,1907,1797,100,100
"211004",100,32,32,64.937,0,0,0,0,1781052960160,210000,211000,211004,NA,5793,5325,100,100
"211005",100,23,23,73.517,0,0,0,0,1781052960160,210000,211000,211005,NA,4525,4144,100,100
"220101",98.75,316,320,78.502,1.25,4,0,0,1781053218727,220000,220100,220101,NA,73896,69217,100,100
"220102",100,16,16,84.588,0,0,0,0,1781053218727,220000,220100,220102,NA,3820,3634,100,100
"220104",100,9,9,83.313,0,0,0,0,1781053218727,220000,220100,220104,NA,2067,1983,100,100
"220107",100,10,10,83.804,0,0,0,0,1781053218727,220000,220100,220107,NA,2225,2141,100,100
"220108",100,7,7,71.598,0,0,0,0,1781053218727,220000,220100,220108,NA,1210,1173,100,100
"220109",92.063,58,63,76.773,7.937,5,0,0,1781052960160,220000,220100,220109,NA,14183,13388,100,100
"220110",100,13,13,78.73,0,0,0,0,1781053218727,220000,220100,220110,NA,2739,2593,100,100
"220111",98.936,93,94,80.662,1.064,1,0,0,1781053218727,220000,220100,220111,NA,22283,21088,100,100
"220112",100,95,95,82.085,0,0,0,0,1781053218727,220000,220100,220112,NA,23047,21902,100,100
"220113",98.962,286,289,81.818,1.038,3,0,0,1781053218727,220000,220100,220113,NA,69732,65902,100,100
"220114",100,29,29,86.03,0,0,0,0,1781053218727,220000,220100,220114,NA,7039,6765,100,100
"220201",100,9,9,76.693,0,0,0,0,1781053218727,220000,220200,220201,NA,2004,1917,100,100
"220205",100,5,5,58.766,0,0,0,0,1781053218727,220000,220200,220205,NA,724,687,100,100
"220206",100,2,2,73.773,0,0,0,0,1781053218727,220000,220200,220206,NA,436,429,100,100
"220207",100,2,2,78.269,0,0,0,0,1781053218727,220000,220200,220207,NA,407,390,100,100
"220210",100,2,2,72.344,0,0,0,0,1781053218727,220000,220200,220210,NA,429,413,100,100
"220211",100,3,3,69.643,0,0,0,0,1781053218727,220000,220200,220211,NA,429,410,100,100
"220212",100,3,3,78.196,0,0,0,0,1781053218727,220000,220200,220212,NA,685,658,100,100
"220213",100,3,3,75.679,0,0,0,0,1781053218727,220000,220200,220213,NA,641,612,100,100
"220301",100,10,10,78.854,0,0,0,0,1781053218727,220000,220300,220301,NA,2036,1968,100,100
"220302",100,12,12,80.606,0,0,0,0,1781053218727,220000,220300,220302,NA,2689,2586,100,100
"220303",100,21,21,78.839,0,0,0,0,1781053218727,220000,220300,220303,NA,4523,4304,100,100
"220401",100,7,7,69.902,0,0,0,0,1781053218727,220000,220400,220401,NA,1433,1348,100,100
"220402",100,4,4,63.529,0,0,0,0,1781053218727,220000,220400,220402,NA,648,630,100,100
"220403",100,2,2,68.267,0,0,0,0,1781053218727,220000,220400,220403,NA,256,253,100,100
"220404",100,3,3,67.783,0,0,0,0,1781053218727,220000,220400,220404,NA,587,573,100,100
"220405",100,3,3,73.684,0,0,0,0,1781053218727,220000,220400,220405,NA,644,625,100,100
